Date,state,district,sm_level,sm_agg_pct,sm_vol_pct,day_of_year,week,month,district_encoded,drought_risk
2018-11-06,GUJARAT,Bhavnagar,1.9,14.27,3.476350343,310,45,11,5,1
2018-11-06,GUJARAT,Kheda,1.51,14.18,7.902041507,310,45,11,11,1
2018-11-06,GUJARAT,Patan,0.85,5.6,4.860969371,310,45,11,16,1
2018-11-06,GUJARAT,The Dangs,0.01,0.05,14.9793775,310,45,11,23,2
2018-11-06,GUJARAT,Tapi,0.31,2.22,6.803697439,310,45,11,22,2
2018-11-06,GUJARAT,Panch Mahals,1.1,9.08,8.347797142,310,45,11,15,1
2018-11-06,GUJARAT,Surat,0.85,5.25,5.611756295,310,45,11,20,1
2018-11-06,GUJARAT,Sabar Kantha,1.18,10.17,11.81532885,310,45,11,19,1
2018-11-06,GUJARAT,Mahesana,0.1,0.76,8.581397377,310,45,11,12,2
2018-11-06,GUJARAT,Banas Kantha,0.21,1.7,7.33470975,310,45,11,3,2
2018-11-06,GUJARAT,Dohad,0.85,6.39,9.094763088,310,45,11,6,1
2018-11-06,GUJARAT,Ahmadabad,1.59,12.49,3.916093835,310,45,11,0,1
2018-11-06,GUJARAT,Porbandar,0.1,1.23,7.440348331,310,45,11,17,2
2018-11-06,GUJARAT,Junagadh,0.97,8.02,8.663161451,310,45,11,9,1
2018-11-06,GUJARAT,Kachchh,2.76,15.54,1.405348925,310,45,11,10,0
2018-11-06,GUJARAT,Rajkot,0.57,4.26,5.008683876,310,45,11,18,2
2018-11-05,GUJARAT,Gandhinagar,0.45,3.39,8.553288542,309,45,11,7,2
2018-11-05,GUJARAT,Narmada,0.09,0.89,12.17624717,309,45,11,13,2
2018-11-05,GUJARAT,Jamnagar,0.43,3.1,2.665091518,309,45,11,8,2
2018-11-05,GUJARAT,Vadodara,0.89,8.93,8.207311792,309,45,11,24,1
2018-11-05,GUJARAT,Navsari,0.65,4.27,6.547116503,309,45,11,14,2
2018-11-05,GUJARAT,Surendranagar,0.59,4.35,3.627965857,309,45,11,21,2
2018-11-05,GUJARAT,Bharuch,2.03,12.29,5.32349103,309,45,11,4,1
2018-11-05,GUJARAT,Valsad,0.35,2.25,11.61539356,309,45,11,25,2
2018-11-05,GUJARAT,Amreli,2.98,24.66,3.523771912,309,45,11,1,0
2018-11-05,GUJARAT,Anand,0.64,5.27,6.906211557,309,45,11,2,1
2018-11-05,GUJARAT,Bhavnagar,1.92,14.41,3.497759771,309,45,11,5,1
2018-11-05,GUJARAT,Kheda,1.52,14.22,7.921945712,309,45,11,11,1
2018-11-05,GUJARAT,Patan,0.86,5.64,4.896344152,309,45,11,16,1
2018-11-05,GUJARAT,The Dangs,0.01,0.05,15.08370169,309,45,11,23,2
2018-11-05,GUJARAT,Tapi,0.31,2.24,6.833501891,309,45,11,22,2
2018-11-05,GUJARAT,Panch Mahals,1.12,9.19,8.399345154,309,45,11,15,1
2018-11-05,GUJARAT,Surat,0.86,5.29,5.654086056,309,45,11,20,1
2018-11-05,GUJARAT,Sabar Kantha,1.19,10.22,11.87395704,309,45,11,19,1
2018-11-05,GUJARAT,Mahesana,0.1,0.78,8.602524286,309,45,11,12,2
2018-11-05,GUJARAT,Banas Kantha,0.21,1.72,7.354283501,309,45,11,3,2
2018-11-05,GUJARAT,Dohad,0.86,6.48,9.167734446,309,45,11,6,1
2018-11-05,GUJARAT,Ahmadabad,1.6,12.55,3.944520648,309,45,11,0,1
2018-11-05,GUJARAT,Porbandar,0.1,1.23,7.494705706,309,45,11,17,2
2018-11-05,GUJARAT,Junagadh,0.98,8.11,8.681400569,309,45,11,9,1
2018-11-05,GUJARAT,Kachchh,2.78,15.61,1.431787321,309,45,11,10,0
2018-11-05,GUJARAT,Rajkot,0.58,4.29,5.030933074,309,45,11,18,2
2018-11-04,GUJARAT,Gandhinagar,0.46,3.45,8.598589579,308,44,11,7,2
2018-11-04,GUJARAT,Narmada,0.1,0.91,12.26546,308,44,11,13,2
2018-11-04,GUJARAT,Jamnagar,0.43,3.12,2.708310812,308,44,11,8,2
2018-11-04,GUJARAT,Vadodara,0.9,8.99,8.287094787,308,44,11,24,1
2018-11-04,GUJARAT,Navsari,0.65,4.32,6.28068124,308,44,11,14,2
2018-11-04,GUJARAT,Surendranagar,0.6,4.4,3.655766601,308,44,11,21,2
2018-11-04,GUJARAT,Bharuch,2.04,12.37,5.393859238,308,44,11,4,1
2018-11-04,GUJARAT,Valsad,0.36,2.31,11.73114621,308,44,11,25,2
2018-11-04,GUJARAT,Amreli,3.0,24.82,3.546868483,308,44,11,1,0
2018-11-04,GUJARAT,Anand,0.64,5.31,6.949863462,308,44,11,2,1
2018-11-04,GUJARAT,Bhavnagar,1.93,14.5,3.523363561,308,44,11,5,1
2018-11-04,GUJARAT,Kheda,1.53,14.27,7.965893483,308,44,11,11,1
2018-11-04,GUJARAT,Patan,0.86,5.68,4.938962705,308,44,11,16,1
2018-11-04,GUJARAT,The Dangs,0.01,0.06,14.86927059,308,44,11,23,2
2018-11-04,GUJARAT,Tapi,0.32,2.28,6.90273295,308,44,11,22,2
2018-11-04,GUJARAT,Panch Mahals,1.13,9.29,8.480598064,308,44,11,15,1
2018-11-04,GUJARAT,Surat,0.86,5.3,5.72735959,308,44,11,20,1
2018-11-04,GUJARAT,Sabar Kantha,1.2,10.3,11.96148174,308,44,11,19,1
2018-11-04,GUJARAT,Mahesana,0.1,0.79,8.642883709,308,44,11,12,2
2018-11-04,GUJARAT,Banas Kantha,0.21,1.73,7.389777648,308,44,11,3,2
2018-11-04,GUJARAT,Dohad,0.87,6.58,9.303302068,308,44,11,6,1
2018-11-04,GUJARAT,Ahmadabad,1.61,12.63,3.976814387,308,44,11,0,1
2018-11-04,GUJARAT,Porbandar,0.1,1.23,7.546585479,308,44,11,17,2
2018-11-04,GUJARAT,Junagadh,0.99,8.17,8.712811337,308,44,11,9,1
2018-11-04,GUJARAT,Kachchh,2.79,15.69,1.468789291,308,44,11,10,0
2018-11-04,GUJARAT,Rajkot,0.58,4.33,5.054909645,308,44,11,18,2
2018-11-03,GUJARAT,Gandhinagar,0.46,3.48,8.645256602,307,44,11,7,2
2018-11-03,GUJARAT,Narmada,0.1,0.94,12.2990575,307,44,11,13,2
2018-11-03,GUJARAT,Jamnagar,0.43,3.14,2.751939373,307,44,11,8,2
2018-11-03,GUJARAT,Vadodara,0.91,9.06,8.351369134,307,44,11,24,1
2018-11-03,GUJARAT,Navsari,0.66,4.37,6.296498144,307,44,11,14,2
2018-11-03,GUJARAT,Surendranagar,0.6,4.43,3.693545604,307,44,11,21,2
2018-11-03,GUJARAT,Bharuch,2.05,12.43,5.413743116,307,44,11,4,1
2018-11-03,GUJARAT,Valsad,0.37,2.34,10.8776969,307,44,11,25,2
2018-11-03,GUJARAT,Amreli,3.01,24.96,3.571494202,307,44,11,1,0
2018-11-03,GUJARAT,Anand,0.65,5.35,6.99053911,307,44,11,2,1
2018-11-03,GUJARAT,Bhavnagar,1.95,14.63,3.551513493,307,44,11,5,1
2018-11-03,GUJARAT,Kheda,1.53,14.32,8.01308762,307,44,11,11,1
2018-11-03,GUJARAT,Patan,0.87,5.73,4.984042987,307,44,11,16,1
2018-11-03,GUJARAT,The Dangs,0.01,0.06,14.95405044,307,44,11,23,2
2018-11-03,GUJARAT,Tapi,0.32,2.31,6.931925626,307,44,11,22,2
2018-11-03,GUJARAT,Panch Mahals,1.15,9.42,8.583595219,307,44,11,15,1
2018-11-03,GUJARAT,Surat,0.86,5.33,5.763435727,307,44,11,20,1
2018-11-03,GUJARAT,Sabar Kantha,1.21,10.4,12.06839322,307,44,11,19,1
2018-11-03,GUJARAT,Mahesana,0.1,0.8,8.690339766,307,44,11,12,2
2018-11-03,GUJARAT,Banas Kantha,0.22,1.75,7.430929106,307,44,11,3,2
2018-11-03,GUJARAT,Dohad,0.89,6.67,9.442261809,307,44,11,6,1
2018-11-03,GUJARAT,Ahmadabad,1.62,12.7,4.015092109,307,44,11,0,1
2018-11-03,GUJARAT,Porbandar,0.1,1.24,7.605154253,307,44,11,17,2
2018-11-03,GUJARAT,Junagadh,1.0,8.25,8.741640949,307,44,11,9,1
2018-11-03,GUJARAT,Kachchh,2.8,15.75,1.508829059,307,44,11,10,0
2018-11-03,GUJARAT,Rajkot,0.59,4.36,5.079607851,307,44,11,18,2
2018-11-02,GUJARAT,Gandhinagar,0.47,3.54,8.699118993,306,44,11,7,2
2018-11-02,GUJARAT,Narmada,0.1,0.96,12.39441172,306,44,11,13,2
2018-11-02,GUJARAT,Jamnagar,0.43,3.16,2.794646845,306,44,11,8,2
2018-11-02,GUJARAT,Vadodara,0.91,9.14,8.444065549,306,44,11,24,1
2018-11-02,GUJARAT,Navsari,0.66,4.4,6.382148508,306,44,11,14,2
2018-11-02,GUJARAT,Surendranagar,0.61,4.47,3.729052417,306,44,11,21,2
2018-11-02,GUJARAT,Bharuch,2.06,12.49,5.485257734,306,44,11,4,1
2018-11-02,GUJARAT,Valsad,0.37,2.38,11.06406224,306,44,11,25,2
2018-11-02,GUJARAT,Amreli,3.03,25.06,3.596848244,306,44,11,1,0
2018-11-02,GUJARAT,Anand,0.65,5.41,7.043298113,306,44,11,2,1
2018-11-02,GUJARAT,Bhavnagar,1.96,14.76,3.578614059,306,44,11,5,1
2018-11-02,GUJARAT,Kheda,1.54,14.37,8.070330679,306,44,11,11,1
2018-11-02,GUJARAT,Patan,0.88,5.78,5.03772734,306,44,11,16,1
2018-11-02,GUJARAT,The Dangs,0.01,0.07,15.1456954,306,44,11,23,2
2018-11-02,GUJARAT,Tapi,0.32,2.34,7.008471921,306,44,11,22,2
2018-11-02,GUJARAT,Panch Mahals,1.17,9.56,8.689899734,306,44,11,15,1
2018-11-02,GUJARAT,Surat,0.87,5.36,5.831950385,306,44,11,20,1
2018-11-02,GUJARAT,Sabar Kantha,1.22,10.47,12.18634782,306,44,11,19,1
2018-11-02,GUJARAT,Mahesana,0.11,0.81,8.734220872,306,44,11,12,2
2018-11-02,GUJARAT,Banas Kantha,0.22,1.77,7.47469237,306,44,11,3,2
2018-11-02,GUJARAT,Dohad,0.9,6.78,9.594018234,306,44,11,6,1
2018-11-02,GUJARAT,Ahmadabad,1.63,12.75,4.058092894,306,44,11,0,1
2018-11-02,GUJARAT,Porbandar,0.1,1.25,7.66545386,306,44,11,17,2
2018-11-02,GUJARAT,Junagadh,1.01,8.34,8.77358153,306,44,11,9,1
2018-11-02,GUJARAT,Kachchh,2.82,15.83,1.553283569,306,44,11,10,0
2018-11-02,GUJARAT,Rajkot,0.59,4.39,5.109662699,306,44,11,18,2
2018-11-01,GUJARAT,Gandhinagar,0.48,3.6,8.760456898,305,44,11,7,2
2018-11-01,GUJARAT,Narmada,0.1,1.0,12.49506209,305,44,11,13,2
2018-11-01,GUJARAT,Jamnagar,0.44,3.17,2.84752986,305,44,11,8,2
2018-11-01,GUJARAT,Vadodara,0.92,9.2,8.537173942,305,44,11,24,1
2018-11-01,GUJARAT,Navsari,0.67,4.45,6.475005205,305,44,11,14,2
2018-11-01,GUJARAT,Surendranagar,0.61,4.52,3.764848733,305,44,11,21,2
2018-11-01,GUJARAT,Bharuch,2.07,12.57,5.566571073,305,44,11,4,1
2018-11-01,GUJARAT,Valsad,0.39,2.45,11.23141275,305,44,11,25,2
2018-11-01,GUJARAT,Amreli,3.05,25.24,3.627622388,305,44,11,1,0
2018-11-01,GUJARAT,Anand,0.66,5.46,7.098480971,305,44,11,2,1
2018-11-01,GUJARAT,Bhavnagar,1.98,14.86,3.615811261,305,44,11,5,1
2018-11-01,GUJARAT,Kheda,1.54,14.42,8.118869271,305,44,11,11,1
2018-11-01,GUJARAT,Patan,0.88,5.81,5.092189305,305,44,11,16,1
2018-11-01,GUJARAT,The Dangs,0.01,0.07,15.31505617,305,44,11,23,2
2018-11-01,GUJARAT,Tapi,0.33,2.35,7.071259166,305,44,11,22,2
2018-11-01,GUJARAT,Panch Mahals,1.18,9.69,8.784999041,305,44,11,15,1
2018-11-01,GUJARAT,Surat,0.87,5.38,5.907090741,305,44,11,20,1
2018-11-01,GUJARAT,Sabar Kantha,1.23,10.56,12.29144364,305,44,11,19,1
2018-11-01,GUJARAT,Mahesana,0.11,0.82,8.782793253,305,44,11,12,2
2018-11-01,GUJARAT,Banas Kantha,0.22,1.79,7.517558827,305,44,11,3,2
2018-11-01,GUJARAT,Dohad,0.91,6.88,9.742603245,305,44,11,6,1
2018-11-01,GUJARAT,Ahmadabad,1.64,12.83,4.101667313,305,44,11,0,1
2018-11-01,GUJARAT,Porbandar,0.1,1.26,7.722442942,305,44,11,17,2
2018-11-01,GUJARAT,Junagadh,1.02,8.41,8.810016215,305,44,11,9,1
2018-11-01,GUJARAT,Kachchh,2.83,15.91,1.59748805,305,44,11,10,0
2018-11-01,GUJARAT,Rajkot,0.59,4.42,5.140425246,305,44,11,18,2
2018-12-31,GUJARAT,Gandhinagar,0.23,1.74,2.67042699,365,1,12,7,2
2018-12-31,GUJARAT,Narmada,0.02,0.21,10.82379776,365,1,12,13,2
2018-12-31,GUJARAT,Jamnagar,0.3,2.16,1.403226076,365,1,12,8,2
2018-12-31,GUJARAT,Vadodara,0.59,5.9,3.592093619,365,1,12,24,1
2018-12-31,GUJARAT,Navsari,0.47,2.99,4.906793231,365,1,12,14,2
2018-12-31,GUJARAT,Surendranagar,0.37,2.68,1.716964725,365,1,12,21,2
2018-12-31,GUJARAT,Bharuch,1.56,9.24,2.612902983,365,1,12,4,1
2018-12-31,GUJARAT,Valsad,0.23,1.4,7.577084261,365,1,12,25,2
2018-12-31,GUJARAT,Amreli,2.05,17.21,1.859867301,365,1,12,1,0
2018-12-31,GUJARAT,Anand,0.38,3.16,2.222734032,365,1,12,2,2
2018-12-31,GUJARAT,Bhavnagar,1.25,9.32,2.328850378,365,1,12,5,1
2018-12-31,GUJARAT,Kheda,1.29,12.11,2.586566208,365,1,12,11,1
2018-12-31,GUJARAT,Patan,0.54,3.69,1.357001963,365,1,12,16,2
2018-12-31,GUJARAT,The Dangs,0.0,0.0,10.88024183,365,1,12,23,2
2018-12-31,GUJARAT,Tapi,0.19,1.27,5.74842993,365,1,12,22,2
2018-12-31,GUJARAT,Panch Mahals,0.59,5.07,4.677400043,365,1,12,15,1
2018-12-31,GUJARAT,Surat,0.67,4.06,3.854983153,365,1,12,20,2
2018-12-31,GUJARAT,Sabar Kantha,0.78,7.02,5.859813884,365,1,12,19,1
2018-12-31,GUJARAT,Mahesana,0.04,0.29,2.745760706,365,1,12,12,2
2018-12-31,GUJARAT,Banas Kantha,0.13,1.03,3.169593378,365,1,12,3,2
2018-12-31,GUJARAT,Dohad,0.43,3.26,6.326821649,365,1,12,6,2
2018-12-31,GUJARAT,Ahmadabad,1.17,9.2,1.226933378,365,1,12,0,1
2018-12-31,GUJARAT,Porbandar,0.08,1.15,4.278809855,365,1,12,17,2
2018-12-31,GUJARAT,Junagadh,0.61,5.16,5.56475331,365,1,12,9,1
2018-12-31,GUJARAT,Kachchh,2.09,11.71,1.028650557,365,1,12,10,1
2018-12-31,GUJARAT,Rajkot,0.37,2.64,2.602793783,365,1,12,18,2
2018-12-30,GUJARAT,Gandhinagar,0.23,1.76,2.743272311,364,52,12,7,2
2018-12-30,GUJARAT,Narmada,0.02,0.21,10.83372909,364,52,12,13,2
2018-12-30,GUJARAT,Jamnagar,0.3,2.18,1.427021965,364,52,12,8,2
2018-12-30,GUJARAT,Vadodara,0.59,5.94,3.639077027,364,52,12,24,1
2018-12-30,GUJARAT,Navsari,0.47,3.0,4.917881616,364,52,12,14,2
2018-12-30,GUJARAT,Surendranagar,0.38,2.7,1.752089869,364,52,12,21,2
2018-12-30,GUJARAT,Bharuch,1.57,9.29,2.67898224,364,52,12,4,1
2018-12-30,GUJARAT,Valsad,0.23,1.4,7.605511911,364,52,12,25,2
2018-12-30,GUJARAT,Amreli,2.07,17.34,1.891502811,364,52,12,1,0
2018-12-30,GUJARAT,Anand,0.39,3.19,2.296619232,364,52,12,2,2
2018-12-30,GUJARAT,Bhavnagar,1.27,9.41,2.355816773,364,52,12,5,1
2018-12-30,GUJARAT,Kheda,1.29,12.15,2.634440948,364,52,12,11,1
2018-12-30,GUJARAT,Patan,0.55,3.71,1.408285024,364,52,12,16,2
2018-12-30,GUJARAT,The Dangs,0.0,0.0,10.90637476,364,52,12,23,2
2018-12-30,GUJARAT,Tapi,0.19,1.3,5.756851127,364,52,12,22,2
2018-12-30,GUJARAT,Panch Mahals,0.6,5.13,4.71320533,364,52,12,15,1
2018-12-30,GUJARAT,Surat,0.67,4.08,3.876296175,364,52,12,20,2
2018-12-30,GUJARAT,Sabar Kantha,0.79,7.07,5.909082805,364,52,12,19,1
2018-12-30,GUJARAT,Mahesana,0.04,0.3,2.823204527,364,52,12,12,2
2018-12-30,GUJARAT,Banas Kantha,0.13,1.04,3.234334897,364,52,12,3,2
2018-12-30,GUJARAT,Dohad,0.43,3.28,6.347642411,364,52,12,6,2
2018-12-30,GUJARAT,Ahmadabad,1.18,9.24,1.26930692,364,52,12,0,1
2018-12-30,GUJARAT,Porbandar,0.08,1.15,4.330617562,364,52,12,17,2
2018-12-30,GUJARAT,Junagadh,0.61,5.19,5.602809349,364,52,12,9,1
2018-12-30,GUJARAT,Kachchh,2.1,11.78,1.041111391,364,52,12,10,1
2018-12-30,GUJARAT,Rajkot,0.37,2.67,2.652483977,364,52,12,18,2
2018-12-29,GUJARAT,Gandhinagar,0.23,1.77,2.817977278,363,52,12,7,2
2018-12-29,GUJARAT,Narmada,0.02,0.22,10.83998021,363,52,12,13,2
2018-12-29,GUJARAT,Jamnagar,0.3,2.19,1.450421461,363,52,12,8,2
2018-12-29,GUJARAT,Vadodara,0.6,5.99,3.691200475,363,52,12,24,1
2018-12-29,GUJARAT,Navsari,0.47,3.02,4.920581835,363,52,12,14,2
2018-12-29,GUJARAT,Surendranagar,0.38,2.73,1.784261884,363,52,12,21,2
2018-12-29,GUJARAT,Bharuch,1.58,9.34,2.737191092,363,52,12,4,1
2018-12-29,GUJARAT,Valsad,0.23,1.41,7.630495997,363,52,12,25,2
2018-12-29,GUJARAT,Amreli,2.08,17.46,1.923149521,363,52,12,1,0
2018-12-29,GUJARAT,Anand,0.39,3.24,2.376184136,363,52,12,2,2
2018-12-29,GUJARAT,Bhavnagar,1.28,9.49,2.380566918,363,52,12,5,1
2018-12-29,GUJARAT,Kheda,1.3,12.18,2.695926458,363,52,12,11,1
2018-12-29,GUJARAT,Patan,0.55,3.74,1.441161735,363,52,12,16,2
2018-12-29,GUJARAT,The Dangs,0.0,0.0,10.92100454,363,52,12,23,2
2018-12-29,GUJARAT,Tapi,0.19,1.31,5.765310814,363,52,12,22,2
2018-12-29,GUJARAT,Panch Mahals,0.61,5.2,4.75243805,363,52,12,15,1
2018-12-29,GUJARAT,Surat,0.67,4.09,3.900451393,363,52,12,20,2
2018-12-29,GUJARAT,Sabar Kantha,0.79,7.12,5.981893867,363,52,12,19,1
2018-12-29,GUJARAT,Mahesana,0.04,0.3,2.890333802,363,52,12,12,2
2018-12-29,GUJARAT,Banas Kantha,0.13,1.04,3.272005481,363,52,12,3,2
2018-12-29,GUJARAT,Dohad,0.43,3.32,6.369272611,363,52,12,6,2
2018-12-29,GUJARAT,Ahmadabad,1.19,9.3,1.309143394,363,52,12,0,1
2018-12-29,GUJARAT,Porbandar,0.08,1.15,4.378116971,363,52,12,17,2
2018-12-29,GUJARAT,Junagadh,0.61,5.23,5.637326864,363,52,12,9,1
2018-12-29,GUJARAT,Kachchh,2.11,11.85,1.051944054,363,52,12,10,1
2018-12-29,GUJARAT,Rajkot,0.37,2.69,2.698103091,363,52,12,18,2
2018-12-28,GUJARAT,Gandhinagar,0.24,1.79,2.876375654,362,52,12,7,2
2018-12-28,GUJARAT,Narmada,0.03,0.23,10.84513153,362,52,12,13,2
2018-12-28,GUJARAT,Jamnagar,0.31,2.21,1.47271382,362,52,12,8,2
2018-12-28,GUJARAT,Vadodara,0.6,6.02,3.725795155,362,52,12,24,1
2018-12-28,GUJARAT,Navsari,0.47,3.04,4.92599648,362,52,12,14,2
2018-12-28,GUJARAT,Surendranagar,0.38,2.75,1.813885925,362,52,12,21,2
2018-12-28,GUJARAT,Bharuch,1.58,9.4,2.788969076,362,52,12,4,1
2018-12-28,GUJARAT,Valsad,0.23,1.42,7.644239475,362,52,12,25,2
2018-12-28,GUJARAT,Amreli,2.1,17.59,1.945113368,362,52,12,1,0
2018-12-28,GUJARAT,Anand,0.4,3.28,2.43149653,362,52,12,2,2
2018-12-28,GUJARAT,Bhavnagar,1.28,9.55,2.399681374,362,52,12,5,1
2018-12-28,GUJARAT,Kheda,1.3,12.22,2.747498936,362,52,12,11,1
2018-12-28,GUJARAT,Patan,0.56,3.77,1.467232941,362,52,12,16,2
2018-12-28,GUJARAT,The Dangs,0.0,0.0,10.93369861,362,52,12,23,2
2018-12-28,GUJARAT,Tapi,0.19,1.32,5.771004717,362,52,12,22,2
2018-12-28,GUJARAT,Panch Mahals,0.62,5.29,4.778139903,362,52,12,15,1
2018-12-28,GUJARAT,Surat,0.68,4.12,3.916245715,362,52,12,20,2
2018-12-28,GUJARAT,Sabar Kantha,0.8,7.17,6.035728592,362,52,12,19,1
2018-12-28,GUJARAT,Mahesana,0.04,0.31,2.938245265,362,52,12,12,2
2018-12-28,GUJARAT,Banas Kantha,0.13,1.05,3.303154662,362,52,12,3,2
2018-12-28,GUJARAT,Dohad,0.44,3.35,6.381617585,362,52,12,6,2
2018-12-28,GUJARAT,Ahmadabad,1.19,9.35,1.342961975,362,52,12,0,1
2018-12-28,GUJARAT,Porbandar,0.08,1.15,4.420869851,362,52,12,17,2
2018-12-28,GUJARAT,Junagadh,0.62,5.27,5.666810997,362,52,12,9,1
2018-12-28,GUJARAT,Kachchh,2.12,11.91,1.065332153,362,52,12,10,1
2018-12-28,GUJARAT,Rajkot,0.38,2.71,2.739145824,362,52,12,18,2
2018-12-27,GUJARAT,Gandhinagar,0.24,1.81,2.946190671,361,52,12,7,2
2018-12-27,GUJARAT,Narmada,0.03,0.24,10.85225305,361,52,12,13,2
2018-12-27,GUJARAT,Jamnagar,0.31,2.23,1.498694207,361,52,12,8,2
2018-12-27,GUJARAT,Vadodara,0.6,6.05,3.764803653,361,52,12,24,1
2018-12-27,GUJARAT,Navsari,0.48,3.07,4.933206976,361,52,12,14,2
2018-12-27,GUJARAT,Surendranagar,0.38,2.77,1.850547281,361,52,12,21,2
2018-12-27,GUJARAT,Bharuch,1.59,9.44,2.83921582,361,52,12,4,1
2018-12-27,GUJARAT,Valsad,0.23,1.43,7.66182761,361,52,12,25,2
2018-12-27,GUJARAT,Amreli,2.11,17.7,1.972482993,361,52,12,1,0
2018-12-27,GUJARAT,Anand,0.4,3.31,2.495942244,361,52,12,2,2
2018-12-27,GUJARAT,Bhavnagar,1.3,9.63,2.421969247,361,52,12,5,1
2018-12-27,GUJARAT,Kheda,1.3,12.27,2.796638246,361,52,12,11,1
2018-12-27,GUJARAT,Patan,0.56,3.8,1.507821801,361,52,12,16,2
2018-12-27,GUJARAT,The Dangs,0.0,0.0,10.94452764,361,52,12,23,2
2018-12-27,GUJARAT,Tapi,0.19,1.34,5.775221892,361,52,12,22,2
2018-12-27,GUJARAT,Panch Mahals,0.63,5.35,4.808640934,361,52,12,15,1
2018-12-27,GUJARAT,Surat,0.68,4.14,3.936314457,361,52,12,20,2
2018-12-27,GUJARAT,Sabar Kantha,0.8,7.22,6.095131499,361,52,12,19,1
2018-12-27,GUJARAT,Mahesana,0.04,0.32,3.008208133,361,52,12,12,2
2018-12-27,GUJARAT,Banas Kantha,0.13,1.06,3.352031153,361,52,12,3,2
2018-12-27,GUJARAT,Dohad,0.44,3.37,6.396732641,361,52,12,6,2
2018-12-27,GUJARAT,Ahmadabad,1.2,9.39,1.380198229,361,52,12,0,1
2018-12-27,GUJARAT,Porbandar,0.09,1.15,4.471379125,361,52,12,17,2
2018-12-27,GUJARAT,Junagadh,0.63,5.31,5.703906515,361,52,12,9,1
2018-12-27,GUJARAT,Kachchh,2.14,11.98,1.078770041,361,52,12,10,1
2018-12-27,GUJARAT,Rajkot,0.38,2.74,2.786275815,361,52,12,18,2
2018-12-26,GUJARAT,Gandhinagar,0.24,1.83,2.99164863,360,52,12,7,2
2018-12-26,GUJARAT,Narmada,0.03,0.25,10.85860843,360,52,12,13,2
2018-12-26,GUJARAT,Jamnagar,0.31,2.24,1.513869727,360,52,12,8,2
2018-12-26,GUJARAT,Vadodara,0.61,6.08,3.803675676,360,52,12,24,1
2018-12-26,GUJARAT,Navsari,0.48,3.08,4.939042693,360,52,12,14,2
2018-12-26,GUJARAT,Surendranagar,0.39,2.8,1.87096904,360,52,12,21,2
2018-12-26,GUJARAT,Bharuch,1.6,9.51,2.896506809,360,52,12,4,1
2018-12-26,GUJARAT,Valsad,0.23,1.44,7.678077493,360,52,12,25,2
2018-12-26,GUJARAT,Amreli,2.13,17.83,2.000762324,360,52,12,1,0
2018-12-26,GUJARAT,Anand,0.4,3.35,2.562443182,360,52,12,2,2
2018-12-26,GUJARAT,Bhavnagar,1.31,9.73,2.443476755,360,52,12,5,1
2018-12-26,GUJARAT,Kheda,1.31,12.28,2.849647606,360,52,12,11,1
2018-12-26,GUJARAT,Patan,0.57,3.84,1.528848351,360,52,12,16,2
2018-12-26,GUJARAT,The Dangs,0.0,0.0,10.95488016,360,52,12,23,2
2018-12-26,GUJARAT,Tapi,0.2,1.35,5.77811163,360,52,12,22,2
2018-12-26,GUJARAT,Panch Mahals,0.64,5.42,4.832791255,360,52,12,15,1
2018-12-26,GUJARAT,Surat,0.68,4.16,3.957141092,360,52,12,20,2
2018-12-26,GUJARAT,Sabar Kantha,0.81,7.25,6.147101707,360,52,12,19,1
2018-12-26,GUJARAT,Mahesana,0.04,0.32,3.051271864,360,52,12,12,2
2018-12-26,GUJARAT,Banas Kantha,0.13,1.07,3.391951733,360,52,12,3,2
2018-12-26,GUJARAT,Dohad,0.44,3.41,6.413536584,360,52,12,6,2
2018-12-26,GUJARAT,Ahmadabad,1.21,9.46,1.413213879,360,52,12,0,1
2018-12-26,GUJARAT,Porbandar,0.09,1.15,4.506441758,360,52,12,17,2
2018-12-26,GUJARAT,Junagadh,0.63,5.35,5.737462048,360,52,12,9,1
2018-12-26,GUJARAT,Kachchh,2.15,12.05,1.088689526,360,52,12,10,1
2018-12-26,GUJARAT,Rajkot,0.38,2.76,2.82073261,360,52,12,18,2
2018-12-25,GUJARAT,Gandhinagar,0.24,1.86,3.056509957,359,52,12,7,2
2018-12-25,GUJARAT,Narmada,0.03,0.26,10.86770971,359,52,12,13,2
2018-12-25,GUJARAT,Jamnagar,0.31,2.26,1.53168713,359,52,12,8,2
2018-12-25,GUJARAT,Vadodara,0.61,6.12,3.852592678,359,52,12,24,1
2018-12-25,GUJARAT,Navsari,0.48,3.1,4.948140926,359,52,12,14,2
2018-12-25,GUJARAT,Surendranagar,0.39,2.82,1.901516237,359,52,12,21,2
2018-12-25,GUJARAT,Bharuch,1.61,9.56,2.953148191,359,52,12,4,1
2018-12-25,GUJARAT,Valsad,0.23,1.45,7.695803612,359,52,12,25,2
2018-12-25,GUJARAT,Amreli,2.14,17.97,2.033936233,359,52,12,1,0
2018-12-25,GUJARAT,Anand,0.41,3.38,2.63740718,359,52,12,2,2
2018-12-25,GUJARAT,Bhavnagar,1.32,9.78,2.471357384,359,52,12,5,1
2018-12-25,GUJARAT,Kheda,1.31,12.32,2.904156966,359,52,12,11,1
2018-12-25,GUJARAT,Patan,0.58,3.86,1.56512727,359,52,12,16,2
2018-12-25,GUJARAT,The Dangs,0.0,0.0,10.97949879,359,52,12,23,2
